image,channel,param,quality,repeat,seed,psnr,ssim,compression_ratio,time_source_enc,time_channel_enc,time_interleave,time_transmission,time_channel_dec,time_source_dec,actual_error_rate,viterbi_ber,source_bits,encoded_bits
synthetic_geometric,bsc,0.01,90,1,123,12.864273267646091,0.5217378043851028,14.708461135632527,0.1780828999999926,0.009972900000008167,0.012970800000005056,0.011408399999993435,0.6925025999999832,0.38879099999999767,0.009865089699074073,0.010828907009800255,106936,213884
synthetic_geometric,bsc,0.01,90,1,456,13.352771572059584,0.536838823817592,14.708461135632527,0.17346069999999258,0.01204649999999674,0.013293099999998503,0.011393999999995685,0.691075699999999,0.39729440000002114,0.01014087818287037,0.010838258397546196,106936,213884
synthetic_gradient,bsc,0.01,90,1,42,14.567832259868103,0.5011763027971963,16.096937940068774,0.1742097000000058,0.008861700000011297,0.01131219999999189,0.010046999999985928,0.6183718999999712,0.4409105000000011,0.009806315104166666,0.010449074832159816,97712,195436
synthetic_gradient,bsc,0.01,90,1,123,14.812238531805924,0.515525865395336,16.096937940068774,0.17894840000002432,0.009308900000007725,0.011114600000013297,0.010696200000012368,0.6153769999999952,0.4448443999999938,0.0097808837890625,0.009957835271000491,97712,195436
synthetic_gradient,bsc,0.01,90,1,456,13.85173030584147,0.46893608014812066,16.096937940068774,0.1785045000000025,0.009289300000006051,0.010625299999986737,0.011591399999986152,0.6150589999999738,0.4427236000000221,0.010320027669270834,0.010868675290650073,97712,195436
synthetic_noise,bsc,0.01,90,1,42,6.570509555603933,0.0910426288851437,0.9429188048534842,0.41096039999999334,0.1645364000000029,0.20772449999998344,0.1973052000000166,11.54050890000002,0.7475442999999871,0.009935566023284314,0.011157738237974198,1668080,3336172
synthetic_noise,bsc,0.01,90,1,123,6.513430187825083,0.08488372726787967,0.9429188048534842,0.42269909999998845,0.16320079999999848,0.2056965999999818,0.1944751999999994,11.674075999999985,0.7693577000000005,0.010033401788449754,0.011388542515946478,1668080,3336172
synthetic_noise,bsc,0.01,90,1,456,6.470018293531188,0.08294556371377923,0.9429188048534842,0.4245094999999992,0.17364969999999857,0.21983769999999936,0.19813330000002338,11.714335000000005,0.7653094000000067,0.010040881587009803,0.011347777085031893,1668080,3336172
synthetic_nature,bsc,0.05,10,1,42,7.912188579922482,0.12411843647542237,28.887452248016455,0.17662350000000515,0.004833700000006047,0.00653800000000615,0.006350200000014183,0.3429553000000283,0.08316930000000866,0.04945591517857143,0.051939465177784305,54448,108908
synthetic_nature,bsc,0.05,10,1,123,7.668687388225253,0.10760776877237965,28.887452248016455,0.1746387000000027,0.005404699999985496,0.006734699999981331,0.006518299999981991,0.3488378000000125,0.08400439999999776,0.050449916294642856,0.05252718189832501,54448,108908
synthetic_nature,bsc,0.05,10,1,456,7.874491372530516,0.12191326117885053,28.887452248016455,0.17198479999998995,0.004849399999983461,0.006007600000003777,0.0060212999999862404,0.3485872999999913,0.08421440000000757,0.05073765345982143,0.05272920952101087,54448,108908
synthetic_geometric,bsc,0.05,10,1,42,8.085708192937044,0.167869217445111,32.88859150217464,0.17176169999999047,0.003958099999977094,0.004948200000001179,0.005088999999998123,0.301600599999972,0.08805759999998486,0.049418131510416664,0.053487788558046166,47824,95660
synthetic_geometric,bsc,0.05,10,1,123,7.8872045745732136,0.16518793991509953,32.88859150217464,0.17552879999999504,0.004327599999982112,0.005597499999993261,0.005263299999995752,0.31330729999996265,0.0880346000000145,0.050862630208333336,0.05522331883573101,47824,95660
synthetic_geometric,bsc,0.05,10,1,456,7.89764390698892,0.16338345794392808,32.88859150217464,0.1727916000000107,0.004066399999999248,0.004910200000011855,0.005045199999983652,0.3010625999999945,0.08812840000001643,0.050771077473958336,0.054596018735362996,47824,95660
synthetic_gradient,bsc,0.05,10,1,42,8.221791069049738,0.15268379544579322,35.08351177730193,0.1763262999999995,0.004300700000015922,0.00519060000002014,0.005153500000005806,0.29157480000000646,0.08585250000001565,0.04953835227272727,0.049964311206281226,44832,89676
synthetic_gradient,bsc,0.05,10,1,123,8.608521839662128,0.16782619959107814,35.08351177730193,0.17340880000000425,0.004037600000003749,0.005009400000005826,0.004564799999997149,0.2847650999999871,0.08743060000000469,0.05093661221590909,0.05132494646680942,44832,89676
synthetic_gradient,bsc,0.05,10,1,456,8.353707576685544,0.16409129672732845,35.08351177730193,0.17087250000000154,0.004935999999986507,0.005632999999988897,0.005152699999996457,0.2874137000000019,0.0851735999999903,0.050592595880681816,0.05036581013561742,44832,89676
synthetic_noise,bsc,0.05,10,1,42,6.072061877128073,0.048470770634608,10.870728740462235,0.19094730000000482,0.014976799999999457,0.01769569999999021,0.016199000000000296,0.925617299999999,0.1813557999999773,0.049475775824652776,0.052388587858011725,144688,289388
synthetic_noise,bsc,0.05,10,1,123,6.155107590496922,0.04911080468747677,10.870728740462235,0.18473870000002535,0.013749100000012504,0.017027899999987994,0.0175620000000265,0.9389141999999708,0.18469499999997652,0.05027940538194445,0.05279636182682738,144688,289388
synthetic_noise,bsc,0.05,10,1,456,6.1599476847742,0.04756989877639479,10.870728740462235,0.18933590000000322,0.014832399999988866,0.01748259999999391,0.016866699999980028,0.925290600000011,0.18143449999999461,0.050866021050347224,0.054365254893287626,144688,289388
synthetic_nature,bsc,0.05,50,1,42,7.3595301635600645,0.07767983695016344,15.718580108730412,0.1726601999999957,0.00877849999997693,0.011514400000010028,0.012136599999990949,0.6393562000000372,0.1996370999999897,0.049658203125,0.053735609210105534,100064,200140
synthetic_nature,bsc,0.05,50,1,123,7.410655400694238,0.07595751771009322,15.718580108730412,0.17675670000002697,0.009672800000004145,0.011565200000006826,0.011530099999987442,0.6344476000000157,0.1978340000000003,0.0507470703125,0.05334585865046371,100064,200140
synthetic_nature,bsc,0.05,50,1,456,7.375551788307005,0.07629342190637474,15.718580108730412,0.1727625000000046,0.009455900000006068,0.011743800000004967,0.01267820000001052,0.637749800000023,0.19905180000000655,0.0506396484375,0.05432523185161497,100064,200140
synthetic_geometric,bsc,0.05,50,1,42,7.970870517940991,0.22129660773461138,24.736789129340714,0.1711883000000114,0.005577799999997524,0.007331599999986338,0.007138200000014194,0.39518120000002455,0.1950369000000194,0.04925537109375,0.0560832913940614,63584,127180
synthetic_geometric,bsc,0.05,50,1,123,7.846464044902804,0.20414892127118667,24.736789129340714,0.1722867000000008,0.005755199999981642,0.0064988999999968655,0.00670949999999948,0.3996458999999959,0.19857879999997863,0.05048370361328125,0.05751446904881731,63584,127180
synthetic_geometric,bsc,0.05,50,1,456,7.830413179643556,0.22255596409636777,24.736789129340714,0.16930649999997627,0.0058448000000055345,0.006832199999990962,0.0075993000000096345,0.4076208999999835,0.19586400000000026,0.0506591796875,0.05775037745344741,63584,127180
synthetic_gradient,bsc,0.05,50,1,42,9.0276044212776,0.1966268325411991,23.982434740180533,0.17207999999999402,0.005818099999999049,0.008039199999984703,0.007458299999996143,0.41334000000003357,0.22014100000001235,0.04925896139705882,0.05083556965113442,65584,131180
synthetic_gradient,bsc,0.05,50,1,123,8.689676258769454,0.18587732851456792,23.982434740180533,0.17462209999999345,0.005355699999995522,0.006961399999994455,0.007749899999993204,0.40661470000000577,0.21716430000000742,0.05065199908088235,0.052589046108807026,65584,131180
synthetic_gradient,bsc,0.05,50,1,456,8.698886255308794,0.1747464489932348,23.982434740180533,0.17463689999999588,0.0060577000000137105,0.007692499999990332,0.007451000000003205,0.40960860000001276,0.21655090000001564,0.05066636029411765,0.053351427177360335,65584,131180
synthetic_noise,bsc,0.05,50,1,42,5.808786116776622,0.0374114456425429,2.0039343192914147,0.28628029999998716,0.08010830000000624,0.09550729999997998,0.09362090000001899,5.341802400000006,0.3334974999999929,0.04992802937825521,0.05279479365208794,784888,1569788
synthetic_noise,bsc,0.05,50,1,123,5.893291938079753,0.038165970849421894,2.0039343192914147,0.2933299999999974,0.07952670000000239,0.09573609999998212,0.09419789999998329,5.405093300000004,0.33288500000000454,0.05009651184082031,0.052570557837551345,784888,1569788
synthetic_noise,bsc,0.05,50,1,456,5.748708302954272,0.03757227513534035,2.0039343192914147,0.29802029999999036,0.08269450000000234,0.09577189999998836,0.09204280000000153,5.320312900000005,0.33696299999999724,0.05013847351074219,0.05264827593236233,784888,1569788
